tag_Jichao,locus_tag,old_locus_tag,gene,product,
ECD_RS06245,ECD_RS06245,ECD_01170,NULL,GlsB/YeaQ/YmgE family stress response membrane protein,
ECD_RS06250,ECD_RS06250,ECD_01171,NULL,hypothetical protein,
ECD_RS06255,ECD_RS06255,ECD_01172,NULL,alpha,alpha-trehalase,
ECD_RS06260,ECD_RS06260,ECD_01173,dhaM,dihydroxyacetone kinase subunit DhaM,
ECD_RS06265,ECD_RS06265,ECD_01174,dhaL,dihydroxyacetone kinase ADP-binding subunit DhaL,
ECD_RS06270,ECD_RS06270,ECD_01175,dhaK,dihydroxyacetone kinase subunit DhaK,
ECD_RS06275,ECD_RS06275,ECD_01176,dhaR,PTS-dependent dihydroxyacetone kinase operon transcriptional regulator DhaR,
ECD_RS06280,ECD_RS06280,ECD_01177,NULL,autotransporter outer membrane beta-barrel domain-containing protein,
ECD_RS06290,ECD_RS06290,ECD_01178,ychF,redox-regulated ATPase YchF,
ECD_RS06295,ECD_RS06295,ECD_01179,NULL,aminoacyl-tRNA hydrolase,
ECD_RS06300,ECD_RS06300,ECD_01180,ychH,stress-induced protein YchH,
ECD_RS06305,ECD_RS06305,ECD_01181,dauA,C4-dicarboxylic acid transporter DauA,
ECD_RS06310,ECD_RS06310,ECD_01182,NULL,ribose-phosphate pyrophosphokinase,
ECD_RS06315,ECD_RS06315,ECD_01183,ispE,4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase,
ECD_RS06320,ECD_RS06320,ECD_01184,lolB,lipoprotein localization protein LolB,
ECD_RS06325,ECD_RS06325,ECD_01185,hemA,glutamyl-tRNA reductase,
ECD_RS06330,ECD_RS06330,ECD_01186,prfA,peptide chain release factor 1,
ECD_RS06335,ECD_RS06335,ECD_01187,prmC,peptide chain release factor N(5)-glutamine methyltransferase,
ECD_RS06340,ECD_RS06340,ECD_01188,NULL,SirB family protein,
ECD_RS06345,ECD_RS06345,ECD_01189,NULL,tetratricopeptide repeat-containing protein,
ECD_RS06350,ECD_RS06350,ECD_01190,kdsA,3-deoxy-8-phosphooctulonate synthase,
ECD_RS06355,ECD_RS06355,NULL,NULL,hypothetical protein,
ECD_RS23265,ECD_RS23265,NULL,NULL,integrase,
ECD_RS06360,ECD_RS06360,NULL,NULL,small toxic polypeptide LdrB,
ECD_RS23270,ECD_RS23270,NULL,NULL,integrase,
ECD_RS06365,ECD_RS06365,NULL,NULL,hypothetical protein,
ECD_RS23275,ECD_RS23275,NULL,NULL,integrase,
ECD_RS06370,ECD_RS06370,ECD_01194,chaA,sodium-potassium/proton antiporter ChaA,
ECD_RS06375,ECD_RS06375,ECD_01195,chaB,putative cation transport regulator ChaB,
ECD_RS06380,ECD_RS06380,ECD_01196,NULL,gamma-glutamylcyclotransferase,
ECD_RS06385,ECD_RS06385,ECD_01197,ychN,DsrE/F sulfur relay family protein YchN,
ECD_RS06390,ECD_RS06390,ECD_01198,ychO,inverse autotransporter invasin YchO,
ECD_RS06395,ECD_RS06395,ECD_01199,narL,two-component system response regulator NarL,
ECD_RS06400,ECD_RS06400,ECD_01200,narX,nitrate/nitrite two-component system sensor histidine kinase NarX,
ECD_RS06410,ECD_RS06410,ECD_01201,narK,nitrate transporter NarK,
ECD_RS06415,ECD_RS06415,ECD_01202,NULL,nitrate reductase subunit alpha,
ECD_RS06420,ECD_RS06420,ECD_01203,narH,nitrate reductase subunit beta,
ECD_RS06425,ECD_RS06425,ECD_01204,narJ,nitrate reductase molybdenum cofactor assembly chaperone,
ECD_RS06430,ECD_RS06430,ECD_01205,narI,respiratory nitrate reductase subunit gamma,
ECD_RS22715,ECD_RS22715,ECD_01207,NULL,RtT sRNA,
ECD_RS06435,ECD_RS06435,ECD_t00025,NULL,tRNA-Tyr,
ECD_RS22720,ECD_RS22720,NULL,NULL,RtT sRNA,
ECD_RS06440,ECD_RS06440,ECD_t00026,NULL,tRNA-Tyr,
ECD_RS06445,ECD_RS06445,ECD_01208,purU,formyltetrahydrofolate deformylase,
ECD_RS06450,ECD_RS06450,ECD_01209,NULL,YchJ family protein,
ECD_RS06455,ECD_RS06455,ECD_01210,rssA,patatin-like phospholipase RssA,
ECD_RS06460,ECD_RS06460,ECD_01211,rssB,two-component system response regulator RssB,
ECD_RS06465,ECD_RS06465,ECD_01212,galU,UTP--glucose-1-phosphate uridylyltransferase GalU,
ECD_RS06470,ECD_RS06470,ECD_01213,NULL,DNA-binding transcriptional regulator H-NS,
ECD_RS06475,ECD_RS06475,ECD_01214,NULL,thymidine kinase,
ECD_RS06480,ECD_RS06480,ECD_01215,adhE,bifunctional acetaldehyde-CoA/alcohol dehydrogenase,
ECD_RS06485,ECD_RS06485,ECD_01216,ychE,NAAT family transporter YchE,
ECD_RS06490,ECD_RS06490,ECD_01217,oppA,oligopeptide ABC transporter substrate-binding protein OppA,
ECD_RS06495,ECD_RS06495,ECD_01218,oppB,oligopeptide ABC transporter permease OppB,
ECD_RS06500,ECD_RS06500,ECD_01219,oppC,oligopeptide ABC transporter permease OppC,
ECD_RS06505,ECD_RS06505,ECD_01220,oppD,murein tripeptide/oligopeptide ABC transporter ATP binding protein OppD,
ECD_RS06510,ECD_RS06510,ECD_01221,oppF,murein tripeptide/oligopeptide ABC transporter ATP binding protein OppF,
ECD_RS06515,ECD_RS06515,ECD_01222,NULL,YciU family protein,
ECD_RS06520,ECD_RS06520,ECD_01223,cls,cardiolipin synthase,
ECD_RS25605,ECD_RS25605,NULL,NULL,YciY family protein,
ECD_RS06530,ECD_RS06530,ECD_01224,NULL,voltage-gated potassium channel protein,
ECD_RS06535,ECD_RS06535,ECD_01225,NULL,YciI family protein,
ECD_RS06540,ECD_RS06540,ECD_01226,tonB,TonB system transport protein TonB,
ECD_RS06545,ECD_RS06545,ECD_01227,yciA,acyl-CoA thioester hydrolase YciA,
ECD_RS06550,ECD_RS06550,ECD_01228,NULL,septation protein A,
ECD_RS06555,ECD_RS06555,ECD_01229,NULL,UPF0259 family protein,
ECD_RS25610,ECD_RS25610,NULL,NULL,YkgJ family cysteine cluster protein,
ECD_RS06560,ECD_RS06560,ECD_01230,ompW,outer membrane protein OmpW,
ECD_RS06565,ECD_RS06565,ECD_01231,NULL,ferritin-like domain-containing protein,
ECD_RS06570,ECD_RS06570,ECD_01232,NULL,ferritin-like domain-containing protein,
ECD_RS06575,ECD_RS06575,ECD_01233,NULL,general stress protein,
ECD_RS06580,ECD_RS06580,ECD_01234,trpA,tryptophan synthase subunit alpha,
ECD_RS06585,ECD_RS06585,ECD_01235,trpB,tryptophan synthase subunit beta,
ECD_RS06590,ECD_RS06590,ECD_01236,trpCF,bifunctional indole-3-glycerol-phosphate synthase TrpC/phosphoribosylanthranilate isomerase TrpF,
ECD_RS06595,ECD_RS06595,ECD_01237,trpD,bifunctional anthranilate synthase glutamate amidotransferase component TrpG/anthranilate phosphoribosyltransferase TrpD,
ECD_RS06600,ECD_RS06600,ECD_01238,trpE,anthranilate synthase component I,
ECD_RS23285,ECD_RS23285,ECD_01239,trpL,trp operon leader peptide,
ECD_RS06605,ECD_RS06605,ECD_01240,NULL,5'-3' exoribonuclease,
ECD_RS06610,ECD_RS06610,ECD_01241,NULL,threonylcarbamoyl-AMP synthase,
ECD_RS06615,ECD_RS06615,NULL,NULL,DUF2207 domain-containing protein,
ECD_RS06620,ECD_RS06620,ECD_01244,NULL,IS1 family transposase,
ECD_RS06625,ECD_RS06625,NULL,NULL,DUF2207 domain-containing protein,
ECD_RS06630,ECD_RS06630,ECD_01245,rluB,23S rRNA pseudouridine(2605) synthase RluB,
ECD_RS06635,ECD_RS06635,ECD_01246,cobO,cob(I)yrinic acid a,c-diamide adenosyltransferase,
ECD_RS06640,ECD_RS06640,ECD_01247,NULL,YciK family oxidoreductase,
ECD_RS06650,ECD_RS06650,ECD_01248,sohB,protease SohB,
ECD_RS06655,ECD_RS06655,ECD_01249,NULL,YciN family protein,
ECD_RS06665,ECD_RS06665,ECD_01250,NULL,type I DNA topoisomerase,
ECD_RS06670,ECD_RS06670,ECD_01251,cysB,HTH-type transcriptional regulator CysB,
ECD_RS06675,ECD_RS06675,NULL,NULL,YmiA family putative membrane protein,
ECD_RS06680,ECD_RS06680,NULL,NULL,hypothetical protein,
ECD_RS25615,ECD_RS25615,NULL,NULL,hypothetical protein,
ECD_RS06695,ECD_RS06695,ECD_01253,acnA,aconitate hydratase AcnA,
ECD_RS06700,ECD_RS06700,ECD_01254,ribA,GTP cyclohydrolase II,
ECD_RS06705,ECD_RS06705,ECD_01255,pgpB,phosphatidylglycerophosphatase B,
ECD_RS06710,ECD_RS06710,ECD_01256,lapA,lipopolysaccharide assembly protein LapA,
ECD_RS06715,ECD_RS06715,ECD_01257,lapB,lipopolysaccharide assembly protein LapB,
ECD_RS06720,ECD_RS06720,ECD_01258,pyrF,orotidine-5'-phosphate decarboxylase,
ECD_RS06725,ECD_RS06725,ECD_01259,yciH,stress response translation initiation inhibitor YciH,
ECD_RS06730,ECD_RS06730,ECD_01260,osmB,osmotically-inducible lipoprotein OsmB,
ECD_RS06735,ECD_RS06735,ECD_01261,NULL,DeoR/GlpR transcriptional regulator,
ECD_RS06740,ECD_RS06740,NULL,NULL,hypothetical protein,
ECD_RS06745,ECD_RS06745,ECD_01262,pdeR,cyclic di-GMP phosphodiesterase,
ECD_RS06750,ECD_RS06750,NULL,NULL,hypothetical protein,
ECD_RS06755,ECD_RS06755,ECD_01263,rnb,exoribonuclease II,
ECD_RS06760,ECD_RS06760,ECD_01264,NULL,CMD domain-containing protein,
ECD_RS06765,ECD_RS06765,ECD_01265,fabI,enoyl-ACP reductase FabI,
ECD_RS06775,ECD_RS06775,ECD_01266,NULL,DUF559 domain-containing protein,
ECD_RS06780,ECD_RS06780,ECD_01267,sapF,peptide ABC transporter ATP-binding protein SapF,
ECD_RS06785,ECD_RS06785,ECD_01268,sapD,peptide ABC transporter ATP-binding protein SapD,
ECD_RS06790,ECD_RS06790,ECD_01269,sapC,peptide ABC transporter permease SapC,
ECD_RS06795,ECD_RS06795,ECD_01270,sapB,peptide ABC transporter permease SapB,
ECD_RS06800,ECD_RS06800,ECD_01271,sapA,peptide ABC transporter substrate-binding protein SapA,
ECD_RS06810,ECD_RS06810,ECD_01272,NULL,YmjA family protein,
ECD_RS06815,ECD_RS06815,ECD_01273,puuP,putrescine/proton symporter PuuP,
ECD_RS25620,ECD_RS25620,NULL,NULL,protein YmjE,
ECD_RS06820,ECD_RS06820,ECD_01274,NULL,glutamine synthetase,
ECD_RS06825,ECD_RS06825,ECD_01275,puuD,gamma-glutamyl-gamma-aminobutyrate hydrolase,
ECD_RS06830,ECD_RS06830,ECD_01276,puuR,HTH-type transcriptional regulator PuuR,
ECD_RS06835,ECD_RS06835,ECD_01277,puuC,aldehyde dehydrogenase PuuC,
ECD_RS06840,ECD_RS06840,ECD_01278,NULL,FAD-binding oxidoreductase,
ECD_RS06845,ECD_RS06845,ECD_01279,NULL,4-aminobutyrate aminotransferase PuuE,
ECD_RS06850,ECD_RS06850,ECD_01280,pspF,phage shock protein operon transcriptional activator,
ECD_RS06855,ECD_RS06855,ECD_01281,pspA,phage shock protein PspA,
ECD_RS06860,ECD_RS06860,ECD_01282,pspB,envelope stress response membrane protein PspB,
ECD_RS06865,ECD_RS06865,ECD_01283,pspC,envelope stress response membrane protein PspC,
ECD_RS06870,ECD_RS06870,ECD_01284,pspD,phage shock protein PspD,
ECD_RS06875,ECD_RS06875,ECD_01285,pspE,thiosulfate sulfurtransferase PspE,
ECD_RS06880,ECD_RS06880,ECD_01286,NULL,sugar phosphorylase,
ECD_RS06885,ECD_RS06885,ECD_01287,NULL,carbohydrate ABC transporter substrate-binding protein,
ECD_RS06890,ECD_RS06890,ECD_01288,NULL,sugar ABC transporter permease,
ECD_RS06895,ECD_RS06895,ECD_01289,NULL,carbohydrate ABC transporter permease,
ECD_RS06900,ECD_RS06900,ECD_01290,NULL,zinc-binding alcohol dehydrogenase,
ECD_RS06905,ECD_RS06905,ECD_01291,NULL,sugar phosphate isomerase/epimerase,
ECD_RS06910,ECD_RS06910,ECD_01292,NULL,Gfo/Idh/MocA family oxidoreductase,
ECD_RS06915,ECD_RS06915,ECD_01293,ycjT,kojibiose phosphorylase,
ECD_RS06920,ECD_RS06920,ECD_01294,pgmB,beta-phosphoglucomutase,
ECD_RS06925,ECD_RS06925,ECD_01295,NULL,ABC transporter ATP-binding protein,
ECD_RS06930,ECD_RS06930,ECD_01296,ompG,monomeric porin OmpG,
ECD_RS06935,ECD_RS06935,ECD_01297,NULL,LacI family transcriptional regulator,
ECD_RS06940,ECD_RS06940,ECD_01298,NULL,YcjX family protein,
ECD_RS06945,ECD_RS06945,ECD_01299,NULL,TIGR01620 family protein,
ECD_RS06950,ECD_RS06950,ECD_01300,NULL,transcriptional regulator TyrR,
ECD_RS06955,ECD_RS06955,ECD_01301,NULL,thiol peroxidase,
ECD_RS06960,ECD_RS06960,ECD_01302,NULL,L-Ala-D/L-Glu epimerase,
ECD_RS06965,ECD_RS06965,ECD_01303,mpaA,murein tripeptide amidase MpaA,
ECD_RS06970,ECD_RS06970,NULL,NULL,NAD-dependent dehydratase,
ECD_RS25625,ECD_RS25625,NULL,NULL,hypothetical protein,
ECD_RS06975,ECD_RS06975,ECD_01305,NULL,alpha/beta hydrolase,
ECD_RS06980,ECD_RS06980,ECD_01306,NULL,LysR family transcriptional regulator,
ECD_RS06990,ECD_RS06990,ECD_01307,NULL,peptide ABC transporter substrate-binding protein,
ECD_RS06995,ECD_RS06995,ECD_01308,ynaI,low conductance mechanosensitive channel YnaI,
ECD_RS07000,ECD_RS07000,ECD_01309,NULL,DUF2534 family protein,
ECD_RS07005,ECD_RS07005,ECD_01310,uspE,universal stress protein UspE,
ECD_RS07010,ECD_RS07010,NULL,NULL,FNR family transcription factor,
ECD_RS07015,ECD_RS07015,ECD_01312,NULL,methylated-DNA--[protein]-cysteine S-methyltransferase,
ECD_RS07020,ECD_RS07020,ECD_01313,abgT,p-aminobenzoyl-glutamate transporter,
ECD_RS07030,ECD_RS07030,ECD_01314,NULL,p-aminobenzoyl-glutamate hydrolase subunit B,
ECD_RS07035,ECD_RS07035,ECD_01315,NULL,p-aminobenzoyl-glutamate hydrolase subunit A,
ECD_RS07040,ECD_RS07040,ECD_01316,NULL,LysR family transcriptional regulator,
ECD_RS07050,ECD_RS07050,ECD_01317,smrA,DNA endonuclease SmrA,
ECD_RS07055,ECD_RS07055,ECD_01318,dgcM,diguanylate cyclase DgcM,
ECD_RS07060,ECD_RS07060,ECD_01319,zntB,zinc transporter ZntB,
ECD_RS07070,ECD_RS07070,ECD_01320,dbpA,ATP-dependent RNA helicase DbpA,
ECD_RS07075,ECD_RS07075,ECD_01321,ttcA,tRNA 2-thiocytidine(32) synthetase TtcA,
ECD_RS23305,ECD_RS23305,ECD_01322,NULL,site-specific integrase,
ECD_RS07085,ECD_RS07085,ECD_01323,xisR,excisionase XisR,
ECD_RS07090,ECD_RS07090,ECD_01324,rcbA,double-strand break reduction protein RcbA,
ECD_RS07095,ECD_RS07095,ECD_01325,ralR,type I toxin-antitoxin system endodeoxyribonuclease toxin RalR,
ECD_RS07100,ECD_RS07100,ECD_01326,recT,recombination protein RecT,
ECD_RS07105,ECD_RS07105,NULL,NULL,hypothetical protein,
ECD_RS07110,ECD_RS07110,ECD_01328,NULL,protein RacC,
ECD_RS07115,ECD_RS07115,ECD_01329,NULL,conserved protein, Rac prophage,
ECD_RS07120,ECD_RS07120,ECD_01330,kilR,killing protein KilR,
ECD_RS07125,ECD_RS07125,ECD_01331,NULL,superinfection exclusion protein B,
ECD_RS22665,ECD_RS22665,ECD_01332,NULL,YdaF family protein,
ECD_RS07130,ECD_RS07130,NULL,essD,phage lysis protein EssD,
ECD_RS07135,ECD_RS07135,ECD_01335,NULL,YdfR family protein,
ECD_RS07140,ECD_RS07140,ECD_01336,NULL,hypothetical protein,
ECD_RS07145,ECD_RS07145,ECD_01337,NULL,lysozyme,
ECD_RS24685,ECD_RS24685,NULL,rzoD,prophage lysis lipoprotein RzoD,
ECD_RS07155,ECD_RS07155,ECD_01339,NULL,potassium transporter TrkG,
ECD_RS07160,ECD_RS07160,ECD_01340,NULL,ParB N-terminal domain-containing protein,
ECD_RS24690,ECD_RS24690,ECD_01342,NULL,hypothetical protein,
ECD_RS07170,ECD_RS07170,ECD_01343,NULL,hypothetical protein,
ECD_RS07175,ECD_RS07175,ECD_01344,NULL,hypothetical protein,
ECD_RS07180,ECD_RS07180,NULL,NULL,tail fiber assembly protein,
ECD_RS07185,ECD_RS07185,ECD_01345,NULL,recombinase family protein,
ECD_RS07190,ECD_RS07190,ECD_01346,NULL,cold shock protein YdfK,
ECD_RS25630,ECD_RS25630,NULL,NULL,Rac prophage; protein YnaM,
ECD_RS07195,ECD_RS07195,ECD_01347,uspF,universal stress protein UspF,
ECD_RS07200,ECD_RS07200,ECD_01348,ompN,porin OmpN,
ECD_RS07205,ECD_RS07205,ECD_01349,nifJ,pyruvate:ferredoxin (flavodoxin) oxidoreductase,
ECD_RS07210,ECD_RS07210,ECD_01350,NULL,DUF333 domain-containing protein,
ECD_RS07215,ECD_RS07215,ECD_01351,hslJ,heat shock protein HslJ,
ECD_RS07220,ECD_RS07220,ECD_01352,ldhA,D-lactate dehydrogenase,
ECD_RS07225,ECD_RS07225,ECD_01353,NULL,YdbH family protein,
ECD_RS07230,ECD_RS07230,ECD_01354,NULL,YnbE family lipoprotein,
ECD_RS07235,ECD_RS07235,ECD_01355,NULL,YdbL family protein,
ECD_RS07240,ECD_RS07240,ECD_01356,feaR,transcriptional regulator FeaR,
ECD_RS07245,ECD_RS07245,ECD_01357,NULL,aldehyde dehydrogenase family protein,
ECD_RS07250,ECD_RS07250,ECD_01358,tynA,primary-amine oxidase,
ECD_RS07260,ECD_RS07260,ECD_01360,NULL,IS3-like element IS3 family transposase,
ECD_RS07265,ECD_RS07265,ECD_01361,pdxI,pyridoxine 4-dehydrogenase,
ECD_RS07270,ECD_RS07270,ECD_01362,NULL,DUF2773 domain-containing bactofilin,
ECD_RS07275,ECD_RS07275,ECD_01363,NULL,CDP-alcohol phosphatidyltransferase family protein,
ECD_RS07280,ECD_RS07280,ECD_01364,NULL,phosphatidate cytidylyltransferase,
ECD_RS07285,ECD_RS07285,ECD_01365,NULL,bifunctional alpha/beta hydrolase/class I SAM-dependent methyltransferase,
ECD_RS07290,ECD_RS07290,ECD_01366,NULL,phosphatase PAP2/dual specificity phosphatase family protein,
ECD_RS07295,ECD_RS07295,ECD_01367,NULL,FMN-dependent NADH-azoreductase,
ECD_RS07300,ECD_RS07300,ECD_01368,hrpA,ATP-dependent RNA helicase HrpA,
ECD_RS07305,ECD_RS07305,ECD_01369,NULL,YdcF family protein,
ECD_RS07310,ECD_RS07310,ECD_01370,aldA,aldehyde dehydrogenase,
ECD_RS07315,ECD_RS07315,ECD_01371,gap,type I glyceraldehyde-3-phosphate dehydrogenase,
ECD_RS07325,ECD_RS07325,ECD_01373,NULL,IS1 family transposase,
ECD_RS07330,ECD_RS07330,ECD_01374,cybB,cytochrome b561,
ECD_RS07335,ECD_RS07335,ECD_01375,NULL,periplasmic protein,
ECD_RS07340,ECD_RS07340,ECD_01376,hokB,type I toxin-antitoxin system toxin HokB,
ECD_RS07345,ECD_RS07345,ECD_01378,trg,methyl-accepting chemotaxis protein Trg,
ECD_RS07350,ECD_RS07350,ECD_01379,NULL,LysR family transcriptional regulator,
ECD_RS07355,ECD_RS07355,ECD_01380,NULL,VOC family protein,
ECD_RS07360,ECD_RS07360,ECD_01381,NULL,glucan biosynthesis protein,
ECD_RS07370,ECD_RS07370,ECD_01383,NULL,YdcH family protein,
ECD_RS07375,ECD_RS07375,ECD_01384,rimL,50S ribosomal protein L7/L12-serine acetyltransferase,
ECD_RS07380,ECD_RS07380,ECD_01385,NULL,LbetaH domain-containing protein,
ECD_RS07385,ECD_RS07385,ECD_01386,tehA,dicarboxylate transporter/tellurite-resistance protein TehA,
ECD_RS07390,ECD_RS07390,ECD_01387,tehB,tellurite resistance methyltransferase TehB,
ECD_RS07395,ECD_RS07395,ECD_01388,NULL,DUF3313 domain-containing protein,
ECD_RS23330,ECD_RS23330,ECD_01389,tnpA,IS200/IS605 family transposase,
ECD_RS07410,ECD_RS07410,ECD_01390,NULL,IS200/IS605 family element transposase accessory protein TnpB,
ECD_RS07415,ECD_RS07415,ECD_01391,ydcO,BenE family transporter YdcO,
ECD_RS07420,ECD_RS07420,ECD_01392,NULL,helix-turn-helix domain-containing protein,
ECD_RS07425,ECD_RS07425,ECD_01393,rlhA,23S rRNA 5-hydroxycytidine C2501 synthase,
ECD_RS07430,ECD_RS07430,NULL,NULL,YncJ family protein,
ECD_RS07435,ECD_RS07435,NULL,hicA,type II toxin-antitoxin system mRNA interferase toxin HicA,
ECD_RS07440,ECD_RS07440,ECD_01395,hicB,type II toxin-antitoxin system antitoxin HicB,
ECD_RS07445,ECD_RS07445,ECD_01396,NULL,PLP-dependent aminotransferase family protein,
ECD_RS07450,ECD_RS07450,ECD_01397,NULL,ABC transporter substrate-binding protein,
ECD_RS07455,ECD_RS07455,ECD_01398,NULL,ABC transporter ATP-binding protein,
ECD_RS07460,ECD_RS07460,ECD_01399,NULL,ABC transporter permease,
ECD_RS07465,ECD_RS07465,ECD_01400,NULL,ABC transporter permease,
ECD_RS07470,ECD_RS07470,ECD_01401,patD,aminobutyraldehyde dehydrogenase,
ECD_RS23335,ECD_RS23335,NULL,yncL,stress response membrane protein YncL,
ECD_RS07480,ECD_RS07480,ECD_01402,NULL,GhoT/OrtT family toxin,
ECD_RS07485,ECD_RS07485,ECD_01403,ydcY,YdcY family protein,
ECD_RS07490,ECD_RS07490,ECD_01404,NULL,DMT family transporter,
ECD_RS07495,ECD_RS07495,ECD_01405,NULL,L-methionine sulfoximine/L-methionine sulfone acetyltransferase,
ECD_RS07500,ECD_RS07500,ECD_01406,curA,NADPH-dependent curcumin/dihydrocurcumin reductase,
ECD_RS07505,ECD_RS07505,ECD_01407,NULL,GntR family transcriptional regulator,
ECD_RS07510,ECD_RS07510,ECD_01408,NULL,TonB-dependent receptor,
ECD_RS07515,ECD_RS07515,ECD_01409,NULL,YncE family protein,
ECD_RS07520,ECD_RS07520,ECD_01410,ansP,L-asparagine permease,
ECD_RS07525,ECD_RS07525,ECD_01411,NULL,glutathione S-transferase family protein,
ECD_RS07530,ECD_RS07530,ECD_01412,NULL,YncH family protein,
ECD_RS07535,ECD_RS07535,ECD_01413,NULL,type VI secretion protein,
ECD_RS25635,ECD_RS25635,NULL,NULL,rhsE core protein with extension,
ECD_RS23355,ECD_RS23355,ECD_01414,NULL,RHS repeat protein,
ECD_RS07545,ECD_RS07545,ECD_01415,NULL,hypothetical protein,
ECD_RS25640,ECD_RS25640,NULL,NULL,protein YncO,
ECD_RS07550,ECD_RS07550,ECD_01416,NULL,ISAs1 family transposase,
ECD_RS07555,ECD_RS07555,ECD_01418,NULL,ISAs1 family transposase,
ECD_RS07560,ECD_RS07560,ECD_01419,pptA,tautomerase PptA,
ECD_RS07565,ECD_RS07565,ECD_01420,NULL,flavin reductase family protein,
ECD_RS07570,ECD_RS07570,ECD_01421,nhoA,N-hydroxyarylamine O-acetyltransferase,
ECD_RS07575,ECD_RS07575,NULL,NULL,PhzF family isomerase,
ECD_RS07580,ECD_RS07580,ECD_01423,narI,respiratory nitrate reductase subunit gamma,
ECD_RS07585,ECD_RS07585,ECD_01424,narW,nitrate reductase molybdenum cofactor assembly chaperone,
ECD_RS07590,ECD_RS07590,ECD_01425,narH,nitrate reductase subunit beta,
ECD_RS07595,ECD_RS07595,ECD_01426,NULL,nitrate reductase subunit alpha,
ECD_RS07600,ECD_RS07600,ECD_01427,NULL,NarK family nitrate/nitrite MFS transporter,
ECD_RS07605,ECD_RS07605,NULL,NULL,leucine-rich repeat domain-containing protein,
ECD_RS07610,ECD_RS07610,ECD_01430,NULL,lipoprotein,
ECD_RS07615,ECD_RS07615,ECD_01431,yddG,aromatic amino acid efflux DMT transporter YddG,
ECD_RS07625,ECD_RS07625,NULL,fdnG,formate dehydrogenase-N subunit alpha,
ECD_RS07630,ECD_RS07630,ECD_01433,fdxH,formate dehydrogenase subunit beta,
ECD_RS07635,ECD_RS07635,ECD_01434,fdnI,formate dehydrogenase-N subunit gamma,
ECD_RS07640,ECD_RS07640,NULL,NULL,HigA family addiction module antidote protein,
ECD_RS07645,ECD_RS07645,ECD_01436,adhP,alcohol dehydrogenase AdhP,
ECD_RS07650,ECD_RS07650,ECD_01437,NULL,NAD-dependent malic enzyme,
ECD_RS07655,ECD_RS07655,ECD_01438,NULL,stationary-phase-induced ribosome-associated protein,
ECD_RS07660,ECD_RS07660,ECD_01439,NULL,biofilm-dependent modulation protein,
ECD_RS07665,ECD_RS07665,ECD_01440,osmC,peroxiredoxin OsmC,
ECD_RS07670,ECD_RS07670,ECD_01441,NULL,ATP-binding cassette domain-containing protein,
ECD_RS07675,ECD_RS07675,ECD_01442,NULL,ABC transporter ATP-binding protein,
ECD_RS07680,ECD_RS07680,ECD_01443,NULL,D,D-dipeptide ABC transporter permease,
ECD_RS07685,ECD_RS07685,ECD_01444,NULL,ABC transporter permease,
ECD_RS07690,ECD_RS07690,ECD_01445,NULL,ABC transporter substrate-binding protein,
ECD_RS07695,ECD_RS07695,ECD_01446,ddpX,D-alanyl-D-alanine dipeptidase,
ECD_RS07700,ECD_RS07700,ECD_01447,dosP,oxygen-sensing cyclic-di-GMP phosphodiesterase,
ECD_RS07705,ECD_RS07705,NULL,dosC,diguanylate cyclase DosC,
ECD_RS07710,ECD_RS07710,ECD_01449,NULL,glycoside hydrolase family 10 protein,
ECD_RS07715,ECD_RS07715,ECD_01450,gadC,acid resistance gamma-aminobutyrate antiporter GadC,
ECD_RS07720,ECD_RS07720,ECD_01451,NULL,glutamate decarboxylase,
ECD_RS07730,ECD_RS07730,ECD_01452,NULL,insulinase family protein,
ECD_RS07735,ECD_RS07735,ECD_01453,NULL,TonB-dependent receptor,
ECD_RS07740,ECD_RS07740,ECD_01454,NULL,ABC transporter ATP-binding protein/permease,
ECD_RS25645,ECD_RS25645,NULL,NULL,protein YneP,
ECD_RS07745,ECD_RS07745,ECD_01455,NULL,anaerobic sulfatase maturase,
ECD_RS07750,ECD_RS07750,ECD_01456,NULL,sulfatase-like hydrolase/transferase,
ECD_RS07755,ECD_RS07755,ECD_01457,ydeO,acid stress response transcriptional regulator YdeO,
ECD_RS07760,ECD_RS07760,ECD_01458,safA,two-component system connector SafA,
ECD_RS07765,ECD_RS07765,ECD_01459,ydeP,acid resistance putative oxidoreductase YdeP,
ECD_RS07770,ECD_RS07770,ECD_01460,NULL,fimbrial protein,
ECD_RS07775,ECD_RS07775,ECD_01461,NULL,type 1 fimbrial protein,
ECD_RS07780,ECD_RS07780,ECD_01462,NULL,type 1 fimbrial protein,
ECD_RS24710,ECD_RS24710,ECD_01463,NULL,fimbrial biogenesis outer membrane usher protein,
