tag_Jichao,locus_tag,old_locus_tag,gene,product,
BW25113_RS06550,BW25113_RS06550,BW25113_1256,ompW,outer membrane protein OmpW,
BW25113_RS06555,BW25113_RS06555,BW25113_1257,NULL,ferritin-like domain-containing protein,
BW25113_RS06560,BW25113_RS06560,BW25113_1258,NULL,ferritin-like domain-containing protein,
BW25113_RS06565,BW25113_RS06565,BW25113_1259,NULL,general stress protein,
BW25113_RS06570,BW25113_RS06570,BW25113_1260,trpA,tryptophan synthase subunit alpha,
BW25113_RS06575,BW25113_RS06575,BW25113_1261,trpB,tryptophan synthase subunit beta,
BW25113_RS06580,BW25113_RS06580,BW25113_1262,trpCF,bifunctional indole-3-glycerol-phosphate synthase TrpC/phosphoribosylanthranilate isomerase TrpF,
BW25113_RS06585,BW25113_RS06585,BW25113_1263,trpD,bifunctional anthranilate synthase glutamate amidotransferase component TrpG/anthranilate phosphoribosyltransferase TrpD,
BW25113_RS06590,BW25113_RS06590,BW25113_1264,trpE,anthranilate synthase component I,
BW25113_RS23700,BW25113_RS23700,BW25113_1265,trpL,trp operon leader peptide,
BW25113_RS06595,BW25113_RS06595,BW25113_1266,NULL,5'-3' exoribonuclease,
BW25113_RS06600,BW25113_RS06600,BW25113_1267,NULL,threonylcarbamoyl-AMP synthase,
BW25113_RS06605,BW25113_RS06605,BW25113_1268,NULL,DUF2207 domain-containing protein,
BW25113_RS06610,BW25113_RS06610,BW25113_1269,rluB,23S rRNA pseudouridine(2605) synthase RluB,
BW25113_RS06615,BW25113_RS06615,BW25113_1270,cobO,cob(I)yrinic acid a,c-diamide adenosyltransferase,
BW25113_RS06620,BW25113_RS06620,BW25113_1271,NULL,YciK family oxidoreductase,
BW25113_RS06630,BW25113_RS06630,BW25113_1272,sohB,protease SohB,
BW25113_RS06635,BW25113_RS06635,BW25113_1273,NULL,YciN family protein,
BW25113_RS06645,BW25113_RS06645,BW25113_1274,NULL,type I DNA topoisomerase,
BW25113_RS06650,BW25113_RS06650,BW25113_1275,cysB,HTH-type transcriptional regulator CysB,
BW25113_RS06655,BW25113_RS06655,NULL,NULL,YmiA family putative membrane protein,
BW25113_RS06660,BW25113_RS06660,BW25113_4523,NULL,hypothetical protein,
BW25113_RS25560,BW25113_RS25560,NULL,NULL,hypothetical protein,
BW25113_RS06675,BW25113_RS06675,BW25113_1276,acnA,aconitate hydratase AcnA,
BW25113_RS06680,BW25113_RS06680,BW25113_1277,ribA,GTP cyclohydrolase II,
BW25113_RS06685,BW25113_RS06685,BW25113_1278,pgpB,phosphatidylglycerophosphatase B,
BW25113_RS06690,BW25113_RS06690,BW25113_1279,lapA,lipopolysaccharide assembly protein LapA,
BW25113_RS06695,BW25113_RS06695,BW25113_1280,lapB,lipopolysaccharide assembly protein LapB,
BW25113_RS06700,BW25113_RS06700,BW25113_1281,pyrF,orotidine-5'-phosphate decarboxylase,
BW25113_RS06705,BW25113_RS06705,BW25113_1282,yciH,stress response translation initiation inhibitor YciH,
BW25113_RS06710,BW25113_RS06710,BW25113_1283,osmB,osmotically-inducible lipoprotein OsmB,
BW25113_RS06715,BW25113_RS06715,BW25113_1284,NULL,DeoR/GlpR transcriptional regulator,
BW25113_RS06720,BW25113_RS06720,BW25113_4596,NULL,hypothetical protein,
BW25113_RS06725,BW25113_RS06725,BW25113_1285,pdeR,cyclic di-GMP phosphodiesterase,
BW25113_RS25050,BW25113_RS25050,BW25113_4672,NULL,hypothetical protein,
BW25113_RS06735,BW25113_RS06735,BW25113_1286,rnb,exoribonuclease II,
BW25113_RS06740,BW25113_RS06740,BW25113_1287,NULL,CMD domain-containing protein,
BW25113_RS06745,BW25113_RS06745,BW25113_1288,fabI,enoyl-ACP reductase FabI,
BW25113_RS06755,BW25113_RS06755,BW25113_1289,NULL,DUF559 domain-containing protein,
BW25113_RS06760,BW25113_RS06760,BW25113_1290,sapF,peptide ABC transporter ATP-binding protein SapF,
BW25113_RS06765,BW25113_RS06765,BW25113_1291,sapD,peptide ABC transporter ATP-binding protein SapD,
BW25113_RS06770,BW25113_RS06770,BW25113_1292,sapC,peptide ABC transporter permease SapC,
BW25113_RS06775,BW25113_RS06775,BW25113_1293,sapB,peptide ABC transporter permease SapB,
BW25113_RS06780,BW25113_RS06780,BW25113_1294,sapA,peptide ABC transporter substrate-binding protein SapA,
BW25113_RS06790,BW25113_RS06790,BW25113_1295,NULL,YmjA family protein,
BW25113_RS06795,BW25113_RS06795,BW25113_1296,puuP,putrescine/proton symporter PuuP,
BW25113_RS25565,BW25113_RS25565,NULL,NULL,protein YmjE,
BW25113_RS06800,BW25113_RS06800,BW25113_1297,NULL,glutamine synthetase,
BW25113_RS06805,BW25113_RS06805,BW25113_1298,puuD,gamma-glutamyl-gamma-aminobutyrate hydrolase,
BW25113_RS06810,BW25113_RS06810,BW25113_1299,puuR,HTH-type transcriptional regulator PuuR,
BW25113_RS06815,BW25113_RS06815,BW25113_1300,puuC,aldehyde dehydrogenase PuuC,
BW25113_RS06820,BW25113_RS06820,BW25113_1301,NULL,FAD-binding oxidoreductase,
BW25113_RS06825,BW25113_RS06825,BW25113_1302,NULL,4-aminobutyrate aminotransferase PuuE,
BW25113_RS06830,BW25113_RS06830,BW25113_1303,pspF,phage shock protein operon transcriptional activator,
BW25113_RS06835,BW25113_RS06835,BW25113_1304,pspA,phage shock protein PspA,
BW25113_RS06840,BW25113_RS06840,BW25113_1305,pspB,envelope stress response membrane protein PspB,
BW25113_RS06845,BW25113_RS06845,BW25113_1306,pspC,envelope stress response membrane protein PspC,
BW25113_RS06850,BW25113_RS06850,BW25113_1307,pspD,phage shock protein PspD,
BW25113_RS06855,BW25113_RS06855,BW25113_1308,pspE,thiosulfate sulfurtransferase PspE,
BW25113_RS06860,BW25113_RS06860,BW25113_1309,NULL,sugar phosphorylase,
BW25113_RS06865,BW25113_RS06865,BW25113_1310,NULL,carbohydrate ABC transporter substrate-binding protein,
BW25113_RS06870,BW25113_RS06870,BW25113_1311,NULL,sugar ABC transporter permease,
BW25113_RS06875,BW25113_RS06875,BW25113_1312,NULL,carbohydrate ABC transporter permease,
BW25113_RS06880,BW25113_RS06880,BW25113_1313,NULL,zinc-binding alcohol dehydrogenase,
BW25113_RS06885,BW25113_RS06885,BW25113_1314,NULL,sugar phosphate isomerase/epimerase,
BW25113_RS06890,BW25113_RS06890,BW25113_1315,NULL,Gfo/Idh/MocA family oxidoreductase,
BW25113_RS06895,BW25113_RS06895,BW25113_1316,ycjT,kojibiose phosphorylase,
BW25113_RS06900,BW25113_RS06900,BW25113_1317,pgmB,beta-phosphoglucomutase,
BW25113_RS06905,BW25113_RS06905,NULL,NULL,ABC transporter ATP-binding protein,
BW25113_RS06910,BW25113_RS06910,BW25113_1319,ompG,monomeric porin OmpG,
BW25113_RS06915,BW25113_RS06915,BW25113_1320,NULL,LacI family transcriptional regulator,
BW25113_RS06920,BW25113_RS06920,BW25113_1321,NULL,YcjX family protein,
BW25113_RS06925,BW25113_RS06925,BW25113_1322,NULL,TIGR01620 family protein,
BW25113_RS06930,BW25113_RS06930,BW25113_1323,NULL,transcriptional regulator TyrR,
BW25113_RS06935,BW25113_RS06935,BW25113_1324,NULL,thiol peroxidase,
BW25113_RS06940,BW25113_RS06940,BW25113_1325,NULL,L-Ala-D/L-Glu epimerase,
BW25113_RS06945,BW25113_RS06945,BW25113_1326,mpaA,murein tripeptide amidase MpaA,
BW25113_RS06950,BW25113_RS06950,NULL,NULL,NAD-dependent dehydratase,
BW25113_RS25570,BW25113_RS25570,BW25113_4673,NULL,uncharacterized protein YmjD,
BW25113_RS06955,BW25113_RS06955,BW25113_1327,NULL,alpha/beta hydrolase,
BW25113_RS06960,BW25113_RS06960,BW25113_1328,NULL,LysR family transcriptional regulator,
BW25113_RS06970,BW25113_RS06970,BW25113_1329,NULL,peptide ABC transporter substrate-binding protein,
BW25113_RS06975,BW25113_RS06975,BW25113_1330,ynaI,low conductance mechanosensitive channel YnaI,
BW25113_RS06980,BW25113_RS06980,BW25113_1331,NULL,IS5-like element IS5 family transposase,
BW25113_RS06985,BW25113_RS06985,BW25113_1332,NULL,DUF2534 family protein,
BW25113_RS06990,BW25113_RS06990,BW25113_1333,uspE,universal stress protein UspE,
BW25113_RS06995,BW25113_RS06995,BW25113_1334,NULL,FNR family transcription factor,
BW25113_RS07000,BW25113_RS07000,BW25113_1335,NULL,methylated-DNA--[protein]-cysteine S-methyltransferase,
BW25113_RS07005,BW25113_RS07005,BW25113_1336,abgT,p-aminobenzoyl-glutamate transporter,
BW25113_RS07015,BW25113_RS07015,BW25113_1337,NULL,p-aminobenzoyl-glutamate hydrolase subunit B,
BW25113_RS07020,BW25113_RS07020,BW25113_1338,NULL,p-aminobenzoyl-glutamate hydrolase subunit A,
BW25113_RS07025,BW25113_RS07025,BW25113_1339,NULL,LysR family transcriptional regulator,
BW25113_RS07035,BW25113_RS07035,BW25113_1340,smrA,DNA endonuclease SmrA,
BW25113_RS07040,BW25113_RS07040,BW25113_1341,dgcM,diguanylate cyclase DgcM,
BW25113_RS07045,BW25113_RS07045,BW25113_1342,zntB,zinc transporter ZntB,
BW25113_RS07055,BW25113_RS07055,BW25113_1343,dbpA,ATP-dependent RNA helicase DbpA,
BW25113_RS07060,BW25113_RS07060,BW25113_1344,ttcA,tRNA 2-thiocytidine(32) synthetase TtcA,
BW25113_RS23720,BW25113_RS23720,BW25113_1345,NULL,site-specific integrase,
BW25113_RS07070,BW25113_RS07070,BW25113_1346,xisR,excisionase XisR,
BW25113_RS07075,BW25113_RS07075,BW25113_1347,rcbA,double-strand break reduction protein RcbA,
BW25113_RS07080,BW25113_RS07080,BW25113_1348,ralR,type I toxin-antitoxin system endodeoxyribonuclease toxin RalR,
BW25113_RS07085,BW25113_RS07085,BW25113_1349,recT,recombination protein RecT,
BW25113_RS07090,BW25113_RS07090,BW25113_1350,recE,exodeoxyribonuclease VIII,
BW25113_RS07095,BW25113_RS07095,BW25113_1351,NULL,protein RacC,
BW25113_RS07100,BW25113_RS07100,BW25113_4526,NULL,conserved protein, Rac prophage,
BW25113_RS07105,BW25113_RS07105,BW25113_1352,kilR,killing protein KilR,
BW25113_RS07110,BW25113_RS07110,BW25113_1353,NULL,superinfection exclusion protein B,
BW25113_RS23000,BW25113_RS23000,BW25113_4527,NULL,YdaF family protein,
BW25113_RS25055,BW25113_RS25055,BW25113_1355,NULL,phage protein,
BW25113_RS07115,BW25113_RS07115,BW25113_1356,racR,DNA-binding transcriptional repressor RacR,
BW25113_RS07120,BW25113_RS07120,BW25113_1357,ydaS,toxin YdaS,
BW25113_RS07125,BW25113_RS07125,BW25113_1358,NULL,phage protein,
BW25113_RS07130,BW25113_RS07130,BW25113_1359,NULL,DUF1376 domain-containing protein,
BW25113_RS07135,BW25113_RS07135,BW25113_1360,NULL,Rac prophage; DNA replication protein,
BW25113_RS07140,BW25113_RS07140,NULL,NULL,DUF1627 domain-containing protein,
BW25113_RS25060,BW25113_RS25060,BW25113_4528,rzoD,prophage lysis lipoprotein RzoD,
BW25113_RS07150,BW25113_RS07150,BW25113_1363,NULL,Trk system potassium uptake protein TrkG,
BW25113_RS07155,BW25113_RS07155,BW25113_1365,NULL,Rac prophage; conserved protein,
BW25113_RS07160,BW25113_RS07160,NULL,NULL,hypothetical protein,
BW25113_RS07165,BW25113_RS07165,NULL,NULL,hypothetical protein,
BW25113_RS07170,BW25113_RS07170,NULL,NULL,phage tail tape measure protein,
BW25113_RS07175,BW25113_RS07175,NULL,NULL,Ail/Lom family protein,
BW25113_RS07180,BW25113_RS07180,NULL,NULL,IS5-like element ISKpn26 family transposase,
BW25113_RS25065,BW25113_RS25065,NULL,NULL,Ail/Lom family outer membrane beta-barrel protein,
BW25113_RS23745,BW25113_RS23745,BW25113_1372,NULL,side tail fiber protein,
BW25113_RS07205,BW25113_RS07205,BW25113_1373,NULL,tail fiber assembly protein,
BW25113_RS07210,BW25113_RS07210,BW25113_1374,NULL,recombinase family protein,
BW25113_RS07215,BW25113_RS07215,BW25113_1375,NULL,cold shock protein YdfK,
BW25113_RS25575,BW25113_RS25575,NULL,NULL,Rac prophage; protein YnaM,
BW25113_RS07220,BW25113_RS07220,BW25113_1376,uspF,universal stress protein UspF,
BW25113_RS07225,BW25113_RS07225,BW25113_1377,ompN,porin OmpN,
BW25113_RS07230,BW25113_RS07230,BW25113_1378,nifJ,pyruvate:ferredoxin (flavodoxin) oxidoreductase,
BW25113_RS07235,BW25113_RS07235,BW25113_4529,NULL,DUF333 domain-containing protein,
BW25113_RS07240,BW25113_RS07240,BW25113_1379,hslJ,heat shock protein HslJ,
BW25113_RS07245,BW25113_RS07245,BW25113_1380,ldhA,D-lactate dehydrogenase,
BW25113_RS07250,BW25113_RS07250,BW25113_1381,NULL,YdbH family protein,
BW25113_RS07255,BW25113_RS07255,BW25113_1382,NULL,YnbE family lipoprotein,
BW25113_RS07260,BW25113_RS07260,BW25113_1383,NULL,YdbL family protein,
BW25113_RS07265,BW25113_RS07265,BW25113_1384,feaR,transcriptional regulator FeaR,
BW25113_RS07270,BW25113_RS07270,BW25113_1385,NULL,NAD-dependent phenylacetaldehyde dehydrogenase,
BW25113_RS07275,BW25113_RS07275,BW25113_1386,tynA,primary-amine oxidase,
BW25113_RS07280,BW25113_RS07280,BW25113_1387,paaZ,phenylacetic acid degradation bifunctional protein PaaZ,
BW25113_RS07285,BW25113_RS07285,BW25113_1388,paaA,1,2-phenylacetyl-CoA epoxidase subunit A,
BW25113_RS07290,BW25113_RS07290,BW25113_1389,NULL,1,2-phenylacetyl-CoA epoxidase subunit B,
BW25113_RS07295,BW25113_RS07295,BW25113_1390,paaC,phenylacetate-CoA oxygenase subunit PaaC,
BW25113_RS07300,BW25113_RS07300,BW25113_1391,paaD,phenylacetate degradation protein PaaD,
BW25113_RS07305,BW25113_RS07305,BW25113_1392,paaK,phenylacetate-CoA oxygenase/reductase subunit PaaK,
BW25113_RS07310,BW25113_RS07310,BW25113_1393,NULL,2,3-dehydroadipyl-CoA hydratase,
BW25113_RS07315,BW25113_RS07315,BW25113_1394,paaB,2-(1,2-epoxy-1,2-dihydrophenyl)acetyl-CoA isomerase,
BW25113_RS07320,BW25113_RS07320,BW25113_1395,NULL,3-hydroxyacyl-CoA dehydrogenase PaaC,
BW25113_RS07325,BW25113_RS07325,BW25113_1396,paaI,hydroxyphenylacetyl-CoA thioesterase PaaI,
BW25113_RS07330,BW25113_RS07330,BW25113_1397,NULL,3-oxoadipyl-CoA/3-oxo-5,6-dehydrosuberyl-CoA thiolase,
BW25113_RS07335,BW25113_RS07335,BW25113_1398,paaF,phenylacetate--CoA ligase,
BW25113_RS07340,BW25113_RS07340,BW25113_1399,paaX,phenylacetic acid degradation operon negative regulatory protein PaaX,
BW25113_RS07345,BW25113_RS07345,BW25113_1400,paaY,phenylacetic acid degradation protein PaaY,
BW25113_RS25580,BW25113_RS25580,BW25113_4674,NULL,hypothetical protein,
BW25113_RS07350,BW25113_RS07350,NULL,NULL,autotransporter domain-containing protein,
BW25113_RS07355,BW25113_RS07355,BW25113_1402,NULL,IS3-like element IS2 family transposase,
BW25113_RS25585,BW25113_RS25585,NULL,NULL,phage tail protein,
BW25113_RS07365,BW25113_RS07365,BW25113_1404,NULL,IS30-like element IS30 family transposase,
BW25113_RS23755,BW25113_RS23755,NULL,NULL,twice split molybdate metabolism regulator domain protein,
BW25113_RS07370,BW25113_RS07370,NULL,NULL,autotransporter outer membrane beta-barrel domain-containing protein,
BW25113_RS07375,BW25113_RS07375,BW25113_1406,pdxI,pyridoxine 4-dehydrogenase,
BW25113_RS07380,BW25113_RS07380,BW25113_1407,NULL,DUF2773 domain-containing bactofilin,
BW25113_RS07385,BW25113_RS07385,BW25113_1408,NULL,CDP-alcohol phosphatidyltransferase family protein,
BW25113_RS07390,BW25113_RS07390,BW25113_1409,NULL,phosphatidate cytidylyltransferase,
BW25113_RS07395,BW25113_RS07395,BW25113_1410,NULL,bifunctional alpha/beta hydrolase/class I SAM-dependent methyltransferase,
BW25113_RS07400,BW25113_RS07400,BW25113_1411,NULL,phosphatase PAP2/dual specificity phosphatase family protein,
BW25113_RS07405,BW25113_RS07405,BW25113_1412,NULL,FMN-dependent NADH-azoreductase,
BW25113_RS07410,BW25113_RS07410,BW25113_1413,hrpA,ATP-dependent RNA helicase HrpA,
BW25113_RS07415,BW25113_RS07415,BW25113_1414,NULL,YdcF family protein,
BW25113_RS07420,BW25113_RS07420,BW25113_1415,aldA,aldehyde dehydrogenase,
BW25113_RS25590,BW25113_RS25590,BW25113_4493,gap,type I glyceraldehyde-3-phosphate dehydrogenase,
BW25113_RS07440,BW25113_RS07440,BW25113_1418,cybB,cytochrome b561,
BW25113_RS07445,BW25113_RS07445,BW25113_1419,NULL,periplasmic protein,
BW25113_RS07450,BW25113_RS07450,BW25113_4428,hokB,type I toxin-antitoxin system toxin HokB,
BW25113_RS07455,BW25113_RS07455,BW25113_1421,trg,methyl-accepting chemotaxis protein Trg,
BW25113_RS07460,BW25113_RS07460,BW25113_1422,NULL,LysR family transcriptional regulator,
BW25113_RS07465,BW25113_RS07465,BW25113_1423,NULL,VOC family protein,
BW25113_RS07470,BW25113_RS07470,BW25113_1424,NULL,glucan biosynthesis protein,
BW25113_RS07480,BW25113_RS07480,BW25113_1426,NULL,YdcH family protein,
BW25113_RS07485,BW25113_RS07485,BW25113_1427,rimL,50S ribosomal protein L7/L12-serine acetyltransferase,
BW25113_RS07490,BW25113_RS07490,BW25113_1428,NULL,hypothetical protein,
BW25113_RS07495,BW25113_RS07495,BW25113_1429,tehA,dicarboxylate transporter/tellurite-resistance protein TehA,
BW25113_RS07500,BW25113_RS07500,BW25113_1430,tehB,tellurite resistance methyltransferase TehB,
BW25113_RS07505,BW25113_RS07505,BW25113_1431,NULL,DUF3313 domain-containing protein,
BW25113_RS23770,BW25113_RS23770,BW25113_4578,tnpA,IS200/IS605 family transposase,
BW25113_RS07520,BW25113_RS07520,BW25113_1432,NULL,IS200/IS605 family element transposase accessory protein TnpB,
BW25113_RS07525,BW25113_RS07525,BW25113_1433,ydcO,BenE family transporter YdcO,
BW25113_RS07530,BW25113_RS07530,BW25113_1434,NULL,helix-turn-helix domain-containing protein,
BW25113_RS07535,BW25113_RS07535,BW25113_1435,rlhA,23S rRNA 5-hydroxycytidine C2501 synthase,
BW25113_RS07540,BW25113_RS07540,NULL,NULL,YncJ family protein,
BW25113_RS07545,BW25113_RS07545,BW25113_4532,hicA,type II toxin-antitoxin system mRNA interferase toxin HicA,
BW25113_RS07550,BW25113_RS07550,BW25113_1438,hicB,type II toxin-antitoxin system antitoxin HicB,
BW25113_RS07555,BW25113_RS07555,BW25113_1439,NULL,PLP-dependent aminotransferase family protein,
BW25113_RS07560,BW25113_RS07560,BW25113_1440,NULL,ABC transporter substrate-binding protein,
BW25113_RS07565,BW25113_RS07565,BW25113_1441,NULL,ABC transporter ATP-binding protein,
BW25113_RS07570,BW25113_RS07570,BW25113_1442,NULL,ABC transporter permease,
BW25113_RS07575,BW25113_RS07575,BW25113_1443,NULL,ABC transporter permease,
BW25113_RS07580,BW25113_RS07580,BW25113_1444,patD,aminobutyraldehyde dehydrogenase,
BW25113_RS23775,BW25113_RS23775,BW25113_4598,yncL,stress response membrane protein YncL,
BW25113_RS07590,BW25113_RS07590,BW25113_1445,NULL,GhoT/OrtT family toxin,
BW25113_RS07595,BW25113_RS07595,BW25113_1446,ydcY,YdcY family protein,
BW25113_RS07600,BW25113_RS07600,BW25113_1447,NULL,DMT family transporter,
BW25113_RS07605,BW25113_RS07605,BW25113_1448,NULL,L-methionine sulfoximine/L-methionine sulfone acetyltransferase,
BW25113_RS07610,BW25113_RS07610,BW25113_1449,curA,NADPH-dependent curcumin/dihydrocurcumin reductase,
BW25113_RS07615,BW25113_RS07615,BW25113_1450,NULL,GntR family transcriptional regulator,
BW25113_RS07620,BW25113_RS07620,BW25113_1451,NULL,TonB-dependent receptor,
BW25113_RS07625,BW25113_RS07625,BW25113_1452,NULL,YncE family protein,
BW25113_RS07630,BW25113_RS07630,BW25113_1453,ansP,L-asparagine permease,
BW25113_RS07635,BW25113_RS07635,BW25113_1454,NULL,glutathione S-transferase family protein,
BW25113_RS07640,BW25113_RS07640,BW25113_1455,NULL,hypothetical protein,
BW25113_RS25595,BW25113_RS25595,NULL,NULL,RHS repeat protein,
BW25113_RS07645,BW25113_RS07645,NULL,NULL,RHS repeat protein,
BW25113_RS07650,BW25113_RS07650,BW25113_1457,NULL,hypothetical protein,
BW25113_RS25600,BW25113_RS25600,NULL,NULL,protein YncO,
BW25113_RS07655,BW25113_RS07655,NULL,NULL,ISAs1 family transposase,
BW25113_RS07660,BW25113_RS07660,BW25113_1460,NULL,ISAs1-like element ISEc5 family transposase,
BW25113_RS07665,BW25113_RS07665,BW25113_1461,pptA,tautomerase PptA,
BW25113_RS07670,BW25113_RS07670,BW25113_1462,NULL,flavin reductase family protein,
BW25113_RS07675,BW25113_RS07675,BW25113_1463,nhoA,N-hydroxyarylamine O-acetyltransferase,
BW25113_RS07680,BW25113_RS07680,BW25113_1464,NULL,PhzF family isomerase,
BW25113_RS07685,BW25113_RS07685,BW25113_1465,narI,respiratory nitrate reductase subunit gamma,
BW25113_RS07690,BW25113_RS07690,BW25113_1466,narW,nitrate reductase molybdenum cofactor assembly chaperone,
BW25113_RS07695,BW25113_RS07695,BW25113_1467,narH,nitrate reductase subunit beta,
BW25113_RS07700,BW25113_RS07700,BW25113_1468,NULL,nitrate reductase subunit alpha,
BW25113_RS07705,BW25113_RS07705,BW25113_1469,NULL,nitrate/nitrite transporter NarU,
BW25113_RS07710,BW25113_RS07710,NULL,NULL,leucine-rich repeat domain-containing protein,
BW25113_RS07715,BW25113_RS07715,NULL,NULL,lipoprotein,
BW25113_RS07720,BW25113_RS07720,BW25113_1473,yddG,aromatic amino acid efflux DMT transporter YddG,
BW25113_RS07730,BW25113_RS07730,NULL,fdnG,formate dehydrogenase-N subunit alpha,
BW25113_RS07735,BW25113_RS07735,BW25113_1475,fdxH,formate dehydrogenase subunit beta,
BW25113_RS07740,BW25113_RS07740,BW25113_1476,fdnI,formate dehydrogenase-N subunit gamma,
BW25113_RS07745,BW25113_RS07745,BW25113_1477,NULL,HigA family addiction module antidote protein,
BW25113_RS07750,BW25113_RS07750,BW25113_1478,adhP,alcohol dehydrogenase AdhP,
BW25113_RS07755,BW25113_RS07755,BW25113_1479,NULL,NAD-dependent malic enzyme,
BW25113_RS07760,BW25113_RS07760,BW25113_1480,NULL,stationary-phase-induced ribosome-associated protein,
BW25113_RS07765,BW25113_RS07765,BW25113_1481,NULL,biofilm-dependent modulation protein,
BW25113_RS07770,BW25113_RS07770,BW25113_1482,osmC,peroxiredoxin OsmC,
BW25113_RS07775,BW25113_RS07775,BW25113_1483,NULL,ATP-binding cassette domain-containing protein,
BW25113_RS07780,BW25113_RS07780,BW25113_1484,NULL,ABC transporter ATP-binding protein,
BW25113_RS07785,BW25113_RS07785,BW25113_1485,NULL,D,D-dipeptide ABC transporter permease,
